"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
1,84.407,85.136,83.6780000000001,2,2070-06-05,2070-06-06,155,6,2,1,0,0,1,1,1,82.92344,0.992602739726027,0.995616438356164,0.988493150684931,57.8600032876712,73.4487058823529,"balt"
2,85.7732,86.99,84.4700000000001,5,2070-06-15,2070-06-19,165,6,5,4,0,0,5,4,0,82.92344,0.998082191780822,0.99972602739726,0.993424657534247,57.8600032876712,73.4487058823529,"balt"
3,85.361,85.9280000000001,84.794,2,2070-06-30,2070-07-01,180,6,2,1,0,0,2,1,0,82.92344,0.996712328767123,0.998356164383562,0.993972602739726,57.8600032876712,73.4487058823529,"balt"
4,85.1684,85.892,84.128,5,2070-07-03,2070-07-07,183,7,5,3,0,0,5,3,0,82.92344,0.995616438356164,0.998356164383562,0.990684931506849,57.8600032876712,73.4487058823529,"balt"
5,83.669,83.6780000000001,83.66,2,2070-07-10,2070-07-11,190,7,2,0,0,0,0,0,0,82.92344,0.988219178082192,0.988493150684931,0.988219178082192,57.8600032876712,73.4487058823529,"balt"
6,86.6433714285714,91.256,83.03,35,2070-07-13,2070-08-16,193,7,35,27,3,0,31,27,0,82.92344,0.99972602739726,1,0.980821917808219,57.8600032876712,73.4487058823529,"balt"
7,84.608,85.748,83.5159999999999,6,2070-08-20,2070-08-25,231,8,6,2,0,0,5,2,0,82.92344,0.993698630136986,0.997808219178082,0.986575342465753,57.8600032876712,73.4487058823529,"balt"
8,83.381,83.624,83.138,2,2070-09-02,2070-09-03,244,9,2,0,0,0,0,0,0,82.92344,0.984657534246575,0.987671232876712,0.981643835616438,57.8600032876712,73.4487058823529,"balt"
9,83.5699999999999,83.7319999999999,83.408,2,2070-09-14,2070-09-15,256,9,2,0,0,0,0,0,0,82.92344,0.986849315068493,0.989315068493151,0.985205479452055,57.8600032876712,73.4487058823529,"balt"
10,84.7472,86.432,84.038,5,2071-06-15,2071-06-19,165,6,5,1,0,0,5,1,1,82.92344,0.993698630136986,0.999178082191781,0.99041095890411,57.8600032876712,73.4487058823529,"balt"
11,85.6255999999999,86.7739999999999,83.57,5,2071-06-21,2071-06-25,171,6,5,4,0,0,4,4,0,82.92344,0.997534246575343,0.99972602739726,0.987123287671233,57.8600032876712,73.4487058823529,"balt"
12,89.078,90.122,87.6200000000001,3,2071-06-27,2071-06-29,177,6,3,3,1,0,3,3,0,82.92344,1,1,1,57.8600032876712,73.4487058823529,"balt"
13,86.5940000000001,87.9260000000001,85.262,2,2071-07-01,2071-07-02,181,7,2,2,0,0,2,2,0,82.92344,0.99972602739726,1,0.996164383561644,57.8600032876712,73.4487058823529,"balt"
14,85.658,87.4760000000001,84.218,5,2071-07-08,2071-07-12,188,7,5,3,0,0,5,3,0,82.92344,0.997534246575343,1,0.991780821917808,57.8600032876712,73.4487058823529,"balt"
15,87.656,93.344,83.93,12,2071-07-14,2071-07-25,194,7,12,10,2,0,12,10,0,82.92344,1,1,0.99041095890411,57.8600032876712,73.4487058823529,"balt"
16,88.3061176470588,94.442,83.012,17,2071-07-29,2071-08-14,209,7,17,14,4,0,15,14,0,82.92344,1,1,0.980821917808219,57.8600032876712,73.4487058823529,"balt"
17,84.353,85.7119999999999,82.994,2,2071-08-18,2071-08-19,229,8,2,1,0,0,1,1,0,82.92344,0.992602739726027,0.997808219178082,0.98027397260274,57.8600032876712,73.4487058823529,"balt"
18,86.9405,88.376,85.316,8,2071-08-21,2071-08-28,232,8,8,8,0,0,8,8,0,82.92344,0.99972602739726,1,0.996438356164384,57.8600032876712,73.4487058823529,"balt"
19,84.479,84.704,84.254,2,2072-05-26,2072-05-27,146,5,2,0,0,0,2,0,1,82.92344,0.993424657534247,0.993698630136986,0.992054794520548,57.8600032876712,73.4487058823529,"balt"
20,83.831,84.2899999999999,83.372,2,2072-06-22,2072-06-23,173,6,2,0,0,0,1,0,0,82.92344,0.98986301369863,0.992602739726027,0.984657534246575,57.8600032876712,73.4487058823529,"balt"
21,85.64,86.5579999999999,84.5239999999999,3,2072-07-02,2072-07-04,183,7,3,2,0,0,3,2,0,82.92344,0.997534246575343,0.999452054794521,0.993424657534247,57.8600032876712,73.4487058823529,"balt"
22,86.594,89.186,84.3079999999999,5,2072-07-14,2072-07-18,195,7,5,4,0,0,5,4,0,82.92344,0.99972602739726,1,0.992602739726027,57.8600032876712,73.4487058823529,"balt"
23,84.926,87.098,83.4619999999999,6,2072-07-23,2072-07-28,204,7,6,3,0,0,4,3,0,82.92344,0.994520547945206,0.99972602739726,0.986027397260274,57.8600032876712,73.4487058823529,"balt"
24,88.205,93.6319999999999,83.768,10,2072-07-31,2072-08-09,212,7,10,7,3,0,9,7,0,82.92344,1,1,0.98986301369863,57.8600032876712,73.4487058823529,"balt"
25,86.8208,88.9520000000001,84.398,5,2072-08-12,2072-08-16,224,8,5,4,0,0,5,4,0,82.92344,0.99972602739726,1,0.992602739726027,57.8600032876712,73.4487058823529,"balt"
26,85.622,87.224,83.5339999999999,5,2072-08-25,2072-08-29,237,8,5,3,0,0,4,3,0,82.92344,0.997534246575343,0.99972602739726,0.986849315068493,57.8600032876712,73.4487058823529,"balt"
27,84.29,84.344,84.236,2,2072-08-31,2072-09-01,243,8,2,0,0,0,2,0,0,82.92344,0.992602739726027,0.992602739726027,0.992054794520548,57.8600032876712,73.4487058823529,"balt"
28,86.7405714285714,87.7459999999999,83.768,7,2073-06-08,2073-06-14,158,6,7,6,0,0,6,6,1,82.92344,0.99972602739726,1,0.98986301369863,57.8600032876712,73.4487058823529,"balt"
29,84.4429999999999,84.5959999999999,84.2899999999999,2,2073-06-30,2073-07-01,180,6,2,0,0,0,2,0,0,82.92344,0.993150684931507,0.993698630136986,0.992602739726027,57.8600032876712,73.4487058823529,"balt"
30,88.4954545454545,92.3,85.3339999999999,11,2073-07-03,2073-07-13,183,7,11,11,3,0,11,11,0,82.92344,1,1,0.996712328767123,57.8600032876712,73.4487058823529,"balt"
31,89.366,92.552,84.8839999999998,8,2073-07-17,2073-07-24,197,7,8,7,4,0,8,7,0,82.92344,1,1,0.994520547945206,57.8600032876712,73.4487058823529,"balt"
32,86.3410526315789,89.888,83.8219999999999,19,2073-07-27,2073-08-14,207,7,19,12,0,0,19,12,0,82.92344,0.999178082191781,1,0.98986301369863,57.8600032876712,73.4487058823529,"balt"
33,84.452,85.136,84.002,3,2073-09-03,2073-09-05,245,9,3,1,0,0,3,1,0,82.92344,0.993150684931507,0.995616438356164,0.99041095890411,57.8600032876712,73.4487058823529,"balt"
